x,y
-6.124836272877044,8.645497146235817
-3.631789675108696,5.803211196364174
-6.3393818094872785,7.277467233731525
-3.8650257325429838,6.298583010866029
-7.91137364697031,8.000605839774455
-8.751522081009607,6.839517743007448
-6.107940718801389,7.5949983012431534
-7.503188194940342,6.5691210062794765
-5.638574461949069,6.8122364178773225
-4.643459596267446,7.0989474944863415
-4.896314474375751,6.910465966209304
-6.2098174018077845,7.4911278772301175
-5.986535545244013,6.608483154909062
-7.448128439449183,7.380086923639255
-4.021651511336762,6.755008623966443
-6.0953666635739365,7.011261797841713
-7.931135531463036,8.305273771790946
-5.1169033511170605,7.674561155026156
-4.053006264532286,6.2709053406726065
-8.892157142342167,8.223304131725687
-8.26812492596563,7.302129653450838
-6.267364099160383,7.600890667986187
-6.616750718637829,6.521458008521481
-5.90667936284461,7.33380337019194
-4.006611175846753,5.245593756536376
-7.008323942189514,8.327878240117714
-6.382037617408829,5.789055773736517
-4.739816347694772,5.8956591694134675
-7.009297213209914,8.007760377649777
-3.5825396831895113,6.0749151228923255
-7.880971452038362,6.804473297105566
-8.244484181931966,6.855966090593313
-7.948970658356382,7.517964656281744
-7.243540133843018,8.472748136382705
-6.0137011505442395,6.044635884421308
-2.4367705709740695,5.190611944883289
-7.794205936946144,9.198742663206358
-5.721404425092166,8.583823872672246
-5.211632326909294,5.750172790291706
-4.581398346545335,6.000761339671582
-4.634160356041598,6.3388678263546
-8.09424397129866,8.105634741664272
-4.043635843591758,6.290671249893731
-4.023977175486512,6.248056706530586
-7.88459231594337,7.053934588021337
-3.2700744500551937,6.245093936652693
-5.27921826093979,6.994238559673813
-6.1601205887066035,6.718354596396244
-5.671028854299509,7.482654463717926
-6.8297382614590125,7.708739050358789
-5.922367259497654,6.617376378813606
-5.9665124865514425,7.6267160571727155
-7.211774486227585,7.921388205244574
-5.745916992348402,8.807252399237678
-5.905910811183057,6.755129872496973
-7.006745603274639,6.407913487725688
-6.438780967280895,7.566770931099229
-1.763238739960932,4.4730551282162505
-5.018025903262724,7.056687858020045
-6.020858138361874,6.968929581276942
-6.4940707408368,6.620036677684926
-5.031054091923464,7.33791876045654
-2.4314383920694937,5.759032162132201
-6.454684642459125,7.426137322950298
-5.415152521699658,6.947175858269283
-7.824191610364346,7.922890651225196
-8.311578212257931,8.390424100139949
-6.888101828859719,7.475053956757238
-5.480129975607721,7.506875426430665
-4.445678696829896,6.132057307777752
-8.698002332840554,8.350380931232294
-6.247218474577826,7.042429007169029
-8.345279591550764,7.22263372632133
-6.58312738128211,6.287259656240329
-4.681342367554003,5.6935288856293145
-7.629796578714282,8.734412398653292
-4.942090524212813,7.2442175042375005
-8.456949499313769,7.807994764490543
-4.857529945392083,6.177907922097268
-7.06179504492943,6.83113704396085
-4.3741255690850025,4.611522761200778
-7.60858918604259,6.541396769342209
-5.849858246628928,6.931395051035242
-5.141119368079417,7.984674695102219
-7.430663337685725,7.520292775246286
-8.740767405004235,8.786864036106016
-5.6510745707700565,7.4841969649330355
-4.44043068882859,6.642429580544393
-3.6684389881070674,6.478697082732322
-6.629328052901074,6.289586139199143
-4.432569673314963,6.13515343646965
-4.781078009208625,7.1058084907543435
-7.0499347660712175,6.525432914234196
-4.9060558029791705,6.2251833787842035
-4.931532833443588,6.273163664995489
-8.279393402199187,5.5282971335229245
-5.254199187582986,6.471000675726764
-5.00931731852364,5.714701918604494
-4.052843165917526,5.226800311442377
-6.203170352014779,7.143836986375252
-6.159059025952476,8.224224323291292
-8.248539369376738,8.50194824348289
-5.845520606653145,7.834863583383205
-6.02319581858361,6.844758098483515
-4.7643602250297,7.103978010073032
-4.16951805757554,6.624448960199292
-3.9287444441439865,6.884473167664978
-5.071872643551356,8.29291105878442
-6.650178401821191,6.257249348746552
-7.605691659267489,8.322394129985598
-4.499815669804112,5.842298326929142
-7.786971612062938,7.301574133442415
-7.707707252470264,7.274654381542377
-4.568616995322174,6.368471117555934
-8.403821610822058,8.76508438667602
-7.144908539714745,7.068169879710378
-5.914390447960607,7.721687522532291
-6.573272653652042,6.9914540449202836
-4.516967882233186,5.788665318185582
-7.289610695417937,6.939697241142819
-5.244250646662545,6.812258392259336
-4.273014725987361,7.24810797674438
-6.836463400762497,8.180649298666028
-8.013379221198745,7.571336153953334
-6.162825094812716,8.699334994855313
-5.228350299356731,6.2780484952061455
-6.584131870914462,7.204426381194535
-6.208177862880147,7.547008274665688
-6.4585698487915435,6.974768821944967
-5.5977263372182575,7.91564401862508
-5.645827920603942,6.5855578976002445
-7.430217497827875,7.721754460986028
-5.9590270177954885,8.666390574958633
-6.731888685471698,7.390220981788818
-7.702246628512336,6.538490503830825
-7.459086319009063,6.951082155846654
-3.5297019467543627,5.782053304862117
-5.689549053233478,6.923903033033242
-5.2650779901567795,5.331691850125192
-6.957375173921454,7.08245744523205
-7.00676721498646,6.409930989107538
-2.8062579300476305,5.4167418393187425
-5.759329356337416,6.1342668467102275
-6.90052027287083,7.521262009854386
-5.220805601682717,7.7569835008399455
-7.062794635631261,8.119093002011006
-6.660459248414768,6.877064090064918
-6.212290592031895,5.643972232928142
-4.669688264951647,4.827490525031307
-4.938643275711072,6.700938738593801
-1.0544132823529697,6.050623656033506
-4.383165140801706,5.871786646269862
-7.844299170286478,6.309041819721817
-5.3106128520222065,7.055148476008826
-5.732452542198881,4.716550062963224
-4.166274135468388,6.314398268558559
-7.908703604472288,7.220713797049047
-5.841506195581017,8.908908561363576
