x,y
1.306160336733648,-5.179260352899116
-1.007826404094917,-5.0017034440325085
-5.316593176237029,0.3294607279592128
3.925819771875159,2.5504187602026676
-4.031373303484072,-2.676935185215474
-2.227758567143419,4.178178674282949
0.24166724056433095,-4.437108537498526
4.068009400464981,-3.4544853533226036
-4.289407311240397,-1.8132458350260827
-4.76038103193111,1.5671861756842123
-1.889229049044627,4.133450979214996
1.599314240693466,4.594559275377846
-4.280115123692774,-2.2359188855153413
4.465526416265486,0.2895127891583749
-0.37697622859073515,-4.69348772109937
-4.96879747773228,-0.46758675003170264
-4.504885738460042,-0.11135388209137591
4.415337990284417,-1.8778582452757804
-1.8612826936654392,4.564717171190387
-2.255004582417783,-4.563877830044923
-1.463525921370551,-4.490309055374249
4.67067894955257,1.5661430192551757
5.058273909992992,0.14786308189281933
-3.716323008596693,-3.2665685347261686
2.9041080879359633,-3.8298445644461983
3.781708782296906,4.174235241961592
-1.1831068965498697,4.900183218964358
3.772994657025916,-3.8111912959196963
-4.817022449550288,2.3171323549517746
-4.540748222551686,-1.3081984273933311
-3.7165704781608544,-2.7441280060817466
-2.929174869366936,4.084345557923783
-0.14729501126990396,4.653297655691195
-4.311407929626361,-2.758758340323575
3.0838452046836453,-4.180306294219543
4.737100367342707,-0.6553338524921736
-1.8856689768008403,-4.4907416242838245
-2.5835810040233285,3.688310316101534
4.23842458628827,1.9776433310456423
-1.1078692116913633,5.391319236964085
0.018746716821045825,4.549972648097819
0.49314629551938316,-4.936721960577372
-4.390762778285185,-1.4968332061965788
4.402730153592074,1.4645376868076818
-0.7331608316941409,-4.740484173781551
1.577290635637844,-4.825369434591626
-4.520719402759095,2.1411578249844205
-4.457821210393186,1.8762650687241236
3.350322297731211,-3.8542631450493725
-2.2430563377800263,-5.179474481618985
-2.546766119326263,4.870567584010144
-5.050756582930759,-0.46119038395163187
3.5320406815083105,3.810722420161067
0.08832408402845696,5.008298837511001
5.033208893277751,-1.4194602912165373
-2.7778448995183043,-3.729016075220642
3.0936763110891503,3.7752083334457023
5.373562337238972,1.1900400360241576
-4.285219244498122,4.798398140538424
-4.9816041690222574,0.30066511946828767
-3.0618992490239743,4.596810352838621
-4.4861521215723466,-1.5032336926535648
4.251909954061837,2.1864549918798657
4.369221929090904,1.8119232302752024
2.266289404021649,-4.240747101321441
4.506721002147851,1.9777688022259563
4.679538089191675,0.9810157041180301
3.4785304966608117,3.652258824016929
2.15665446675244,4.141676697898707
3.202935106124528,4.53952390605739
2.2614179654773325,-4.132154241838446
0.2692774527916983,5.085439961258698
0.4729404422038203,5.022440060684311
3.747770136091598,-3.129231857365328
0.880871278902339,-5.180682067564766
2.1652623034364384,-4.100647782379306
4.823430019200286,-0.3348107405150263
-2.0106161107592206,4.110078706144989
-0.3727990779192464,-4.549083996620225
-2.8149417734434787,4.493996674120553
-3.553075908136912,-2.6934602606857703
-2.317225429760771,4.289539938109496
2.6981580210323246,-4.072938127882062
3.7624790945698723,-3.2134666774390572
-2.5854812213987617,4.1711649192872216
2.0706997808584164,-3.8034728580226904
-2.9823152883867534,-2.9997932901352686
3.734308083746207,2.759015218145585
-1.484733651912818,4.888617328985198
-2.994903151285864,3.9132816987009518
-5.356076392369977,-0.010124677486143277
-4.261124067397378,-0.3547678187408771
2.417231390684732,-4.320092693975735
-1.6914406045260426,4.533149453899799
5.336214957501235,-1.057311434132359
2.8178425990292313,-4.432121130298463
-2.9969932740439122,-3.739672347400233
-3.2416051113754167,-3.6168057155544995
-2.4968824761951516,-4.31315342165028
3.967381679685701,2.922343942153408
0.42817758579580384,-4.900330444627136
4.34719294572232,-1.2810768143383817
3.537324243345529,2.992979764086383
-0.8843298868293105,4.692577464013309
4.576874540382657,-3.069645486814898
-5.51361557089734,-0.8797717258362565
-4.845226675873732,-0.8501659947919836
-3.5192614707763283,4.6179182442602675
3.9455732283404497,-2.3228688777630704
-3.598762498714007,-3.372946294005943
1.7612603472330186,4.809624054118161
-0.07160472847635851,-5.759470585369406
-0.8780684918043292,4.8990805024401265
-4.232356419433244,2.8697321854177456
4.265376598497997,1.3103790966526248
-5.323163679780671,0.952890455740481
-4.580818510176641,0.5343120928958471
0.8124161805818659,5.4883913258434305
-4.865088788591461,-0.6516091919204161
-0.7825203527027689,-4.604256332215
-0.8918996727811581,5.03860120419974
4.76360465027589,-2.0785735940031422
0.28254585372263713,-5.507276806518452
-4.960195777846549,-0.3980388653198311
-4.907815322304963,-1.4396176464074908
5.04214617660724,-0.9907167867762761
4.27075013359712,-1.9788270931949785
4.663137871854839,-0.4440900524813275
0.39481237475536396,4.567312152878301
4.84834317868212,0.029594089795804662
-4.033896993812036,-1.2660252507009901
1.5565039401071599,4.289836235746816
0.8423440723120813,4.752378349413767
1.9651378573409852,4.865150840799802
3.943990482024489,2.860484882032275
4.913576492850966,-0.30159526241838497
-4.838300721687586,0.04305946063869819
-3.1845373574853335,4.465104305193208
5.4029701403398,1.7944108842821365
-5.014465825685927,0.21700155007509792
-1.2289037733145431,5.413919129071838
1.9880976256269345,-4.828621940313402
4.405976735968313,-1.6830832218491247
-3.9288100506559513,-2.8647235180888204
3.893993599323292,-3.54343860693374
-3.044409479795216,-4.399094147899914
4.858966027280191,-0.949783428253779
2.8114809695515075,3.975836760322903
1.915810493506462,-4.5585650143076775
-5.3284893273563245,-1.4846684435255886
-1.86895149108001,4.4353759926873275
-4.626745329224816,-3.106886400174103
3.031992144198086,-4.059942886624334
-0.86687906594289,-4.827632257828587
2.621624225983465,3.950333759886476
2.336285892858325,4.525461532473946
2.0731264117669355,4.650322929031357
3.4440567497015437,3.9680486883967
-3.6217668342645415,4.022217410540652
5.388493802072227,-1.9516996339105925
-2.795803352608804,-3.981366003235066
-0.05872998646833915,-4.631504827142294
-3.8663759791429153,2.0554293426252004
-4.410225737557188,1.1672200750215245
-1.2764842437297041,4.708997258906153
2.3486197494907404,4.70028508182104
-4.235933417827693,-3.3531418828388
-4.004556386018917,-3.0558568816386313
3.8108085916908965,-3.5802342109061516
-3.7052432462669866,3.0581926834478845
-4.82082636283996,2.4700307005982314
4.932979705463057,0.8539365199349185
-3.6355044531611598,3.8673262985045866
-0.004514477401895497,4.4596422672159175
0.6366946604002637,4.858751670630348
2.2816519679667358,-5.032722306195233
-2.9085034500444125,4.166915734238953
3.8872710277319866,-2.482518747949993
-3.3489958812699063,-2.6758841367141475
-4.359192122468456,0.6397701011713666
4.774765881869604,-2.156026587715972
4.351576987712912,1.696771440082315
4.0200808150267555,-2.2722500830264196
5.183508734258985,-0.08506143508268352
-4.844212623547231,-1.7940965602769343
1.8954538530601457,4.503593189911419
1.179314696065588,4.882467635892811
0.3705559797230152,4.371717571494566
2.7859999435540375,-4.319427210003754
3.0993180871612687,4.407143595353346
3.9833391292052753,-1.6469065747865748
-0.04795667879561234,4.984888224639187
-0.04161625196235104,-5.101498410223732
-4.667591585474413,2.3981414596810433
-4.150815832613488,2.7834913406783217
-2.1004681769310567,-5.337615850376744
2.830070640837229,4.380496891151945
0.5854476828652482,5.805734281071247
4.207840384057881,-1.7532410678932346
-3.6255476917709015,3.6190495015472255
3.871897163808264,2.7227185641519207
4.32942415263817,2.8225927070208576
4.530820950146056,-2.47158509498771
-3.696037853457799,2.4334013413133846
4.645364741208387,2.844780261951989
-2.0144622156790013,4.25188463708497
-4.778077235900044,1.6897258697475241
4.284954073447236,-2.362782961572209
-0.46263405490154436,-5.691765747319094
-2.715528972992404,4.5978737839052
-2.2257017216135373,3.677825356041773
3.6562121311473432,-3.263159782297351
4.744232515625946,1.025610236937103
-3.715168660288585,3.1309168996776355
-4.388477166563414,2.2545743151861237
2.5773933050048408,4.494613511757799
2.5449036174227984,-3.9751670167083226
-3.1743279237433204,-4.44110972884062
4.957798152868852,1.300942397616023
3.903882825053552,2.6340655227543928
-0.6901720095531921,4.728671746342272
-4.917553073397892,-0.4496930091082315
4.055439548093379,2.884422138558367
2.2374954415800707,4.5685345709038
3.4549114759525903,-3.9687396520093494
2.8125753228083274,-4.599639919786993
1.5916790256111122,-5.13902110621177
-5.5015113491356775,-0.8168563520064333
-4.8012839504360745,-2.9641142036659263
0.9262958389645233,5.2701955149802036
2.284703156892681,-4.452129058834446
4.956431964004185,-1.012671757851797
-4.483481638056242,-2.050855001101457
-2.9435070936447802,-3.965880162877587
-4.855204526245955,2.759658127505703
5.226873019130513,-0.7299831396262088
0.648323144898532,-4.7732848525350775
2.5361539407493545,-5.050963224500377
3.1795078914911246,-3.910312049521274
4.985858478819176,-1.009793464286151
-3.9562352041622657,-3.3219617395821075
5.097032943796688,-0.49793504168717095
4.0045899299989065,-3.3086375222860034
4.698077559369253,1.4404590036144078
2.9840380750735247,3.3660089087293548
1.7721124446500893,-4.321790366536265
-3.371547662920835,-3.6356331005654186
-4.952736331089889,-0.6397211888263725
-1.6545639762305113,-5.138714199975026
-4.028217659749648,-3.726281748562581
5.338696926833593,0.5855641915218849
-0.8215697854470024,-4.8660946429255985
-2.544369147764746,-4.066212192922666
-0.6669319779339051,4.68169360508982
-4.005965239258123,-1.2556103174955584
4.289470294434985,-0.9054219617318714
-3.9703846970811862,-3.721648672482417
1.0908226071882443,-5.19306687810437
1.4078913537075965,5.349401547797816
-4.2079948738695245,1.900294009674203
-1.0433610506266187,-5.164947826729935
-1.6191339180614157,-4.512607757580175
4.9128916690728595,-1.0696793302261083
-3.961609970718853,2.654821381832635
4.146382701708847,-2.7048413545087406
-4.494394184550483,1.6409573589358788
1.309299508730276,5.141311498429934
3.716821457830198,-3.7859896852184147
-4.296521002893742,-1.8421391398754248
-4.137707286751032,-3.1628941207541463
5.085145144150951,-1.5328622789991118
3.0364067075012358,-3.407854194774056
5.518495561753211,-0.24845715190201953
4.242066529872338,3.057119748941225
0.969333908562604,5.302547516795968
-4.312460461614702,2.868314135029443
-3.1697063776287555,3.630093381806296
3.5003669877498638,3.8381490155768963
1.1157479560940875,4.440299718835387
-0.8615042019068571,4.510862826864567
4.839612992160601,-1.551123356399157
-4.69278573848457,-1.5360764082491654
1.5018300379835265,4.418927067350362
4.368791072355564,0.3549020970089774
-4.335637964297679,0.03809243096078147
3.7831533002942077,-3.236072226178881
-4.945535165137245,-1.954069636445827
5.071790685370864,-1.7596899122032168
-0.5194820397584079,-5.144866206380043
2.20495222097954,-4.397302684032187
-4.575636535627674,-2.8279736974658096
2.6675644711150563,-3.6685646627187185
-5.2596354958362355,0.44522644827132796
4.2663448759186045,-2.810223200655999
-3.5259371314610894,-3.696646311811553
-1.009080852236974,5.165488554505567
-2.484609831551322,4.203459203150509
-1.8169575613747884,4.8655720182716085
-5.090957887931386,0.28027000193115953
-0.672852098636614,4.319599759896365
-2.631479031363788,-4.303191919984188
-1.7708095746092296,-4.70569936249501
0.49975745861215715,4.894391704183308
-3.656881303398204,-3.500328135151352
0.3378737605807775,-4.692272575568599
-4.394443748190765,-1.6297277940168449
-4.175568601944658,0.5683573537329324
-5.240203904026522,-2.1041775484955263
4.894707280113263,-1.7190468419316667
-3.0511179384300853,3.672476582634312
-4.885591099896718,-1.3019713988746873
1.7896604504745988,-4.644540990606649
-3.916190811986921,-3.3372172077457187
2.76236189632094,-3.817247467454781
4.396202396275165,2.4943673646882294
-0.17108949365268514,-5.072586192865725
1.8522032888863045,4.567068265463503
-2.6728826447413048,-3.6765562054045957
3.5790493563661068,-3.2608407400597783
-4.609343018732122,3.0905131295497563
5.137156473053502,0.9229741101499758
-4.796285097181852,-1.689795239664524
0.9408345854674112,5.196672191835761
2.0591696161135777,-3.9825857414141583
5.224182712221328,0.14921222234234313
-4.975561503891099,0.1394088978399398
-5.132896765242448,-0.7968117665637316
5.175623807927571,2.7970901228223877
3.319350635206845,-3.8696231264720042
-1.705413513753794,4.322488016034841
-4.507875543564234,-2.2149365579537093
1.3351768503289467,4.386368312211823
3.3618985924487585,-3.691508113268252
3.4223595097021935,-4.090872781930668
0.6303258716934,-4.855272225965013
0.9286986711954784,-4.769453311512158
4.221758103053577,2.229696323603105
4.731945056187073,-0.9796595867283661
-3.5102949031407085,3.583959307713924
-3.877631653662042,-2.305918928795148
-4.993225076243884,0.2998583996652045
-1.4496211204632043,-4.548358236912226
-2.426744294234346,5.141141703143429
4.426481646748634,-2.629040899702317
-0.6697350493134384,-4.841213462721738
-5.293108768026262,1.5201346110713962
1.509898452200858,-4.943717714964225
-5.035270565870068,-1.719950632568715
-2.6691385072764193,-4.685818912938436
-0.6780959341812872,-4.774305171242727
